FID;the_geom;NFDBFIREID;SRC_AGENCY;NAT_PARK;FIRE_ID;FIRENAME;LATITUDE;LONGITUDE;YEAR;MONTH;DAY;REP_DATE;OUT_DATE;SIZE_HA;CAUSE;FIRE_TYPE;RESPONSE;PROTZONE;MORE_INFO
NFDB_point.1904;POINT (-1776698.959263046 1316869.9329547011);BC-2004-2004-G60180;BC;;2004-G60180;;56.9507;-126.1168;2004;6;22;2004-06-22T00:00:00;;210.4;N;Fire;;;
NFDB_point.1905;POINT (-1855074.3874490089 1596608.6704886025);BC-2004-2004-R90134;BC;;2004-R90134;;58.8333;-129.6872;2004;6;22;2004-06-22T00:00:00;;750;N;Fire;;;
NFDB_point.1918;POINT (-1903081.2229228644 1294103.6017480171);BC-2004-2004-R40163;BC;;2004-R40163;;56.2083;-127.7783;2004;6;22;2004-06-22T00:00:00;;274.7;N;Fire;;;
NFDB_point.1965;POINT (-1840728.3832534628 932834.4422547938);BC-2004-2004-G40189;BC;;2004-G40189;;53.5528;-124.2176;2004;6;22;2004-06-22T00:00:00;;1821;N;Fire;;;
NFDB_point.1984;POINT (-1669351.3133113675 594930.5531137907);BC-2004-2004-K20139;BC;;2004-K20139;;51.3936;-119.8168;2004;6;22;2004-06-22T00:00:00;;228.9;N;Fire;;;
NFDB_point.9806;POINT (-1913911.6228622044 2296756.3249145844);YT-2004-2004DA010;YT;;2004DA010;;63.8222222;-138.3752778;2004;6;22;2004-06-22T00:00:00;2004-09-30T00:00:00;28745;N;;;Stratigic FMZ;Flat Creek Headquarters
NFDB_point.9948;POINT (-1737481.4391580725 1793420.1317427414);YT-2004-2004WL007;YT;;2004WL007;;60.95;-129.7166667;2004;6;22;2004-06-22T00:00:00;2004-09-30T00:00:00;8851;N;;;Wilderness FMZ;Little Jimmy Lake
NFDB_point.9949;POINT (-1725137.7718417584 1807022.386601064);YT-2004-2004WL008;YT;;2004WL008;;61.1166667;-129.65;2004;6;22;2004-06-22T00:00:00;2004-06-30T00:00:00;214;N;;;Wilderness FMZ;Tuchitua River
NFDB_point.9950;POINT (-1738882.2824488697 1797191.2657850399);YT-2004-2004WL011;YT;;2004WL011;;60.9730556;-129.7766667;2004;6;22;2004-06-22T00:00:00;2004-06-25T00:00:00;945;N;;;Wilderness FMZ;Hasselberg Lake, north
NFDB_point.9963;POINT (-1742430.3285209336 1753847.014319011);YT-2004-2004WL010;YT;;2004WL010;;60.6133333;-129.41;2004;6;22;2004-06-22T00:00:00;2004-09-30T00:00:00;13254;N;;;Stratigic FMZ;Twin Lakes
NFDB_point.12959;POINT (-1252146.0745073499 1640535.4354627728);PC-NA-2004-NA-1;PC;PC-NA;2004-NA-1;04NAH001;61.7232;-120.0475;2004;6;22;2004-06-22T00:00:00;;584;N;;;EXT;
NFDB_point.1899;POINT (-1877589.6143096837 1745056.2953494578);BC-2004-2004-R90086;BC;;2004-R90086;;59.8843;-131.4556;2004;6;21;2004-06-21T00:00:00;;29962;N;Fire;;;
NFDB_point.1902;POINT (-1855599.5453246671 1719103.4723339034);BC-2004-2004-R90106;BC;;2004-R90106;;59.7917;-130.8593;2004;6;21;2004-06-21T00:00:00;;9500;N;Fire;;;
NFDB_point.1930;POINT (-1989987.5672743893 937367.9287917214);BC-2004-2004-C50149;BC;;2004-C50149;;52.9667;-126.2667;2004;6;21;2004-06-21T00:00:00;;2550;N;Fire;;;
NFDB_point.1982;POINT (-2014093.3717310803 857866.0800479883);BC-2004-2004-VA0194;BC;;2004-VA0194;;52.2251;-126.0258;2004;6;21;2004-06-21T00:00:00;;360;N;Fire;;;
NFDB_point.9805;POINT (-1953691.7878065708 2310356.459799527);YT-2004-2004DA009;YT;;2004DA009;;63.6855556;-139.1977778;2004;6;21;2004-06-21T00:00:00;2004-09-30T00:00:00;34101;N;;;Transition FMZ;Haystack Mountain
NFDB_point.9961;POINT (-1694205.1763381239 1738758.9409611784);YT-2004-2004WL001;YT;;2004WL001;;60.72;-128.4836111;2004;6;21;2004-06-21T00:00:00;2004-09-30T00:00:00;10522;N;;;Transition FMZ;Hyland River
NFDB_point.9962;POINT (-1718594.9645041164 1741091.1102219238);YT-2004-2004WL004;YT;;2004WL004;;60.6247222;-128.9022222;2004;6;21;2004-06-21T00:00:00;2004-09-25T00:00:00;9560;N;;;Stratigic FMZ;Stewart Lake
NFDB_point.9967;POINT (-1581000.915933207 1657619.2728563477);YT-2004-2004WL003;YT;;2004WL003;;60.5711111;-125.88;2004;6;21;2004-06-21T00:00:00;2004-09-30T00:00:00;12751;N;;;Wilderness FMZ;Beaver River, north
NFDB_point.12029;POINT (-1446688.9171977192 1706048.9525583214);NT-2004-JF004-04;NT;;JF004-04;;61.5333;-124.0166;2004;6;21;2004-06-21T00:00:00;2004-08-06T00:00:00;3552.2;N;;MON;MON-Monitored;
NFDB_point.12049;POINT (-1501353.214412012 1776131.1052478799);NT-2004-JF009-04;NT;;JF009-04;;61.8833;-125.5833;2004;6;21;2004-06-21T00:00:00;2004-08-06T00:00:00;2782;N;;MON;MON-Monitored;
NFDB_point.1843;POINT (-1835830.8938332396 1448781.535436864);BC-2004-2004-R90189;BC;;2004-R90189;;57.75;-128.0833;2004;6;20;2004-06-20T00:00:00;;4066;N;Fire;;;
NFDB_point.1873;POINT (-1846970.0632792863 584565.2764941487);BC-2004-2004-K70112;BC;;2004-K70112;;50.669;-122.0992;2004;6;20;2004-06-20T00:00:00;;954;N;Fire;;;
NFDB_point.1900;POINT (-1865408.4642920962 1680298.3851866066);BC-2004-2004-R90087;BC;;2004-R90087;;59.4403;-130.6338;2004;6;20;2004-06-20T00:00:00;;300;N;Fire;;;
NFDB_point.1901;POINT (-1857121.0305630798 1694285.7801771304);BC-2004-2004-R90097;BC;;2004-R90097;;59.5903;-130.6413;2004;6;20;2004-06-20T00:00:00;;8000;N;Fire;;;
NFDB_point.1912;POINT (-1859700.6257554898 1502603.5416820217);BC-2004-2004-R90045;BC;;2004-R90045;;58.068;-128.9083;2004;6;20;2004-06-20T00:00:00;;14000;N;Fire;;;
NFDB_point.1915;POINT (-1720970.5671034714 1366065.3041541125);BC-2004-2004-G60166;BC;;2004-G60166;;57.5902;-125.67;2004;6;20;2004-06-20T00:00:00;;730.1;N;Fire;;;
NFDB_point.1926;POINT (-2061450.0065144117 1138642.6216107071);BC-2004-2004-R50048;BC;;2004-R50048;;54.25;-128.7333;2004;6;20;2004-06-20T00:00:00;;300;N;Fire;;;
NFDB_point.1928;POINT (-1936117.7349768677 1069646.2033333941);BC-2004-2004-R20052;BC;;2004-R20052;;54.2625;-126.5;2004;6;20;2004-06-20T00:00:00;;500;N;Fire;;;
NFDB_point.1929;POINT (-1877330.4674272237 961407.2162432298);BC-2004-2004-G40152;BC;;2004-G40152;;53.6362;-124.9158;2004;6;20;2004-06-20T00:00:00;;10300;N;Fire;;;
NFDB_point.1931;POINT (-2004398.2083217916 961763.5513441977);BC-2004-2004-R10065;BC;;2004-R10065;;53.1;-126.6333;2004;6;20;2004-06-20T00:00:00;;1400;N;Fire;;;
NFDB_point.1932;POINT (-2005119.7513511737 1068710.220439835);BC-2004-2004-R20139;BC;;2004-R20139;;53.9513;-127.4332;2004;6;20;2004-06-20T00:00:00;;330;N;Fire;;;
NFDB_point.1975;POINT (-1965773.5501844906 820567.4255710663);BC-2004-2004-C50114;BC;;2004-C50114;;52.1277;-125.1375;2004;6;20;2004-06-20T00:00:00;;456.4;N;Fire;;;
NFDB_point.1980;POINT (-1996226.9079001981 851325.4362649545);BC-2004-2004-C50125;BC;;2004-C50125;;52.2483;-125.7467;2004;6;20;2004-06-20T00:00:00;;22745;N;Fire;;;
NFDB_point.9844;POINT (-1674838.6462232114 2104521.5131490934);YT-2004-2004RR005;YT;;2004RR005;;63.6925;-131.9680556;2004;6;20;2004-06-20T00:00:00;2004-09-30T00:00:00;7417;N;;;Wilderness FMZ;Rouge River
NFDB_point.3534;POINT (-1351190.2866757761 1136623.1090125702);AB-2004-PWF050;AB;;PWF050;;57.066833;-118.3275;2004;6;19;2004-06-19T00:00:00;2004-07-08T00:00:00;359;N;Crown;;;fueltype: C2
NFDB_point.9819;POINT (-2009220.6014914971 2364565.533397333);YT-2004-2004DA007;YT;;2004DA007;;63.7327778;-140.8133333;2004;6;19;2004-06-19T00:00:00;2004-09-30T00:00:00;10447;H;;;Wilderness FMZ;Ladue River
NFDB_point.9877;POINT (-1943106.177627263 2201413.28725855);YT-2004-2004CA002;YT;;2004CA002;;62.965;-137.6144444;2004;6;19;2004-06-19T00:00:00;2004-09-30T00:00:00;29735;N;;;Wilderness FMZ;Black Creek
NFDB_point.12028;POINT (-1486646.1224675968 1624971.6309484537);NT-2004-JF002-04;NT;;JF002-04;;60.6978;-124.0195;2004;6;19;2004-06-19T00:00:00;2004-08-06T00:00:00;2198;N;;MON;MON-Monitored;
NFDB_point.1870;POINT (-1833486.0489052578 586979.4670005529);BC-2004-2004-K70099;BC;;2004-K70099;;50.7392;-121.9383;2004;6;18;2004-06-18T00:00:00;;1514;N;Fire;;;
NFDB_point.1911;POINT (-2018880.0878597465 1664935.537624586);BC-2004-2004-R90044;BC;;2004-R90044;;58.5492;-132.7828;2004;6;18;2004-06-18T00:00:00;;300;H;Fire;;;
NFDB_point.1913;POINT (-1837037.160453144 1542812.0408126693);BC-2004-2004-R90083;BC;;2004-R90083;;58.4932;-128.9245;2004;6;18;2004-06-18T00:00:00;;6000;N;Fire;;;
NFDB_point.9899;POINT (-2009942.1957670173 2272863.2587790624);YT-2004-2004DA006;YT;;2004DA006;;63.0852778;-139.5897222;2004;6;18;2004-06-18T00:00:00;2004-07-01T00:00:00;6905;N;;;Wilderness FMZ;Los Angeles Creek
NFDB_point.9663;POINT (-1714912.2458705604 2578692.610513663);YT-2004-2004OC005;YT;;2004OC005;;67.0055556;-138.9236111;2004;6;17;2004-06-17T00:00:00;2004-07-14T00:00:00;175969;N;;;Wilderness FMZ;Pine Creek
NFDB_point.9701;POINT (-1853045.6335193415 2533248.419534184);YT-2004-2004DA005;YT;;2004DA005;;65.8586111;-140.675;2004;6;17;2004-06-17T00:00:00;2004-09-30T00:00:00;14697;N;;;Wilderness FMZ;Los Angeles Creek
NFDB_point.9704;POINT (-1814826.77233913 2580650.322149549);YT-2004-2004OC004;YT;;2004OC004;;66.4211111;-140.7305556;2004;6;17;2004-06-17T00:00:00;2004-09-30T00:00:00;1324;N;;;Wilderness FMZ;Drifting snow Creek
NFDB_point.9843;POINT (-1640734.106010838 1995398.9027918284);YT-2004-2004RR004;YT;;2004RR004;;63.0102778;-130.1677778;2004;6;17;2004-06-17T00:00:00;2004-09-30T00:00:00;11572;N;;;Wilderness FMZ;Fuller lake
NFDB_point.9880;POINT (-1714455.046273037 2060411.3732790318);YT-2004-2004MA003;YT;;2004MA003;;63.15;-132.15;2004;6;17;2004-06-17T00:00:00;2004-10-30T00:00:00;11423;N;;;Wilderness FMZ;Husky Dog Creek
NFDB_point.9927;POINT (-1702082.7443100023 1988892.8205917412);YT-2004-2004RR002;YT;;2004RR002;;62.6575;-131.1491667;2004;6;17;2004-06-17T00:00:00;2004-09-30T00:00:00;4903;N;;;Wilderness FMZ;Sheldon Lake
NFDB_point.9928;POINT (-1700695.715502599 1980033.3012868804);YT-2004-2004RR003;YT;;2004RR003;;62.5952778;-131.03;2004;6;17;2004-06-17T00:00:00;2004-09-09T00:00:00;5513;N;;;Wilderness FMZ;Lewis Lake
NFDB_point.11660;POINT (-1376613.9439048534 2023054.7788713844);NT-2004-VQ005-04;NT;;VQ005-04;;64.4425;-125.6606;2004;6;17;2004-06-17T00:00:00;2004-07-21T00:00:00;1231;H;;MON;MON-Monitored;
NFDB_point.9898;POINT (-2017341.0147982542 2273183.0508769443);YT-2004-2004DA004;YT;;2004DA004;;63.0433333;-139.7091667;2004;6;16;2004-06-16T00:00:00;2004-09-30T00:00:00;20849;N;;;Wilderness FMZ;Los Angeles Creek
NFDB_point.9662;POINT (-1697399.0524972577 2529639.537396464);YT-2004-2004OC002;YT;;2004OC002;;66.7558333;-137.8769444;2004;6;15;2004-06-15T00:00:00;2004-09-30T00:00:00;128717;N;;;Wilderness FMZ;Johnston Creek
NFDB_point.9702;POINT (-1763238.087190813 2618394.924963848);YT-2004-2004OC001;YT;;2004OC001;;66.9972222;-140.4008333;2004;6;15;2004-06-15T00:00:00;2004-09-30T00:00:00;612;N;;;Wilderness FMZ;Blue Fish River
NFDB_point.9703;POINT (-1757776.7881159957 2531369.5564584);YT-2004-2004OC003;YT;;2004OC003;;66.4161111;-138.9905556;2004;6;15;2004-06-15T00:00:00;2004-09-30T00:00:00;17254;N;;;Wilderness FMZ;Johnston Creek
NFDB_point.9872;POINT (-1746456.106317609 2049254.6993827252);YT-2004-2004RR001;YT;;2004RR001;;62.9;-132.5666667;2004;6;15;2004-06-15T00:00:00;2004-09-30T00:00:00;31669;N;;;Wilderness FMZ;MacMillan River
NFDB_point.9892;POINT (-2042319.3134638045 2196468.0864331564);YT-2004-2004BC005;YT;;2004BC005;;62.3511111;-139.1013889;2004;6;15;2004-06-15T00:00:00;2004-09-02T00:00:00;12898;N;;;Wilderness FMZ;East of Nisling River
NFDB_point.13191;POINT (-926186.417958826 1179920.491418262);PC-WB-2004-WB-6;PC;PC-WB;2004-WB-6;Prairie River;58.6556;-111.5711;2004;6;15;2004-06-15T00:00:00;;6447;N;;;Intensive;
NFDB_point.9942;POINT (-2079832.7470699246 2201099.3780999035);YT-2004-2004BC002;YT;;2004BC002;;62.1608333;-139.7305556;2004;6;14;2004-06-14T00:00:00;2005-02-10T00:00:00;10111;N;;;Wilderness FMZ;Mackinnon Creek
NFDB_point.9943;POINT (-2054215.2836409109 2178085.5727349566);YT-2004-2004BC003;YT;;2004BC003;;62.15;-139.05;2004;6;14;2004-06-14T00:00:00;2004-10-31T00:00:00;98610;N;;;Wilderness FMZ;Onion Creek
NFDB_point.1838;POINT (-1826255.9887240825 1544162.9556864928);BC-2004-2004-R90182;BC;;2004-R90182;;58.5543;-128.7728;2004;6;11;2004-06-11T00:00:00;;2550;N;Fire;;;
NFDB_point.12963;POINT (-1018831.3980366619 1338807.868990501);PC-WB-2004-WB-3;PC;PC-WB;2004-WB-3;Klewi;59.8292;-113.9639;2004;6;9;2004-06-09T00:00:00;;90960;N;;;EXT;
NFDB_point.13110;POINT (-973389.774753436 1306847.0970758512);PC-WB-2004-WB-4;PC;PC-WB;2004-WB-4;Little Buffalo;59.6667;-113;2004;6;9;2004-06-09T00:00:00;;1600;N;;;EXT;
NFDB_point.8961;POINT (1282807.9449751966 523673.58746552095);QC-2004-119;QC;;2004-119;;51.97422;-75.84659;2004;6;5;2004-06-05T00:00:00;2004-06-14T00:00:00;440;H;;;Nordique;
NFDB_point.9941;POINT (-2063256.5360752768 2238371.4579511224);YT-2004-2004BC001;YT;;2004BC001;;62.5227778;-139.96;2004;6;4;2004-06-04T00:00:00;2005-02-10T00:00:00;27970;N;;;Wilderness FMZ;Wellesly Lake
NFDB_point.9909;POINT (-1904589.400647405 2029993.7414645539);YT-2004-2004XY001;YT;;2004XY001;;61.9166667;-134.9333333;2004;6;2;2004-06-02T00:00:00;2004-09-30T00:00:00;1170;H;;;Transition FMZ;Big Salmon Village
NFDB_point.9531;POINT (2715165.728723925 842604.6808097446);NL-2004-150;NL;;2004-150;;48.77;-55.63;2004;5;28;2004-05-28T00:00:00;;945;H;;;;
NFDB_point.3557;POINT (-1279546.9947063304 826444.2666941779);AB-2004-WWF019;AB;;WWF019;;54.610483;-115.519683;2004;5;18;2004-05-18T00:00:00;2004-06-25T00:00:00;998;H;Crown;;;fueltype: C2
NFDB_point.9555;POINT (2716421.287100186 960117.6677159383);NL-2004-125;NL;;2004-125;;49.62;-54.67;2004;5;18;2004-05-18T00:00:00;;200;H;;;;
NFDB_point.13001;POINT (-1147395.933262801 669549.5151711577);PC-EI-2004-EI-1;PC;PC-EI;2004-EI-1;Hayburger;53.6;-112.8333;2004;4;30;2004-04-30T00:00:00;;2432;H;;;Intensive;
NFDB_point.13325;POINT (-369436.0358930402 216734.03601213358);PC-RM-2004-RM-2;PC;PC-RM;2004-RM-2;Grasshopper 2;50.8167;-100.2833;2004;4;26;2004-04-26T00:00:00;;694;H;;;EXT;
NFDB_point.14748;POINT (30377.94975057665 -20871.681761632673);ON-2004-FOR1;ON;;FOR1;;48.8115;-94.5867;2004;4;24;2004-04-24T00:00:00;2004-05-10T00:00:00;1230;H;IFR;SUP;;
NFDB_point.3500;POINT (-1308758.7065957482 1326850.6036094003);AB-2004-HWF007;AB;;HWF007;;58.841167;-118.836333;2004;4;19;2004-04-19T00:00:00;2004-04-22T00:00:00;696;H;Surface;;;fueltype: O1a
NFDB_point.3498;POINT (-1304502.529285085 1322714.293964012);AB-2004-HWF005;AB;;HWF005;;58.82;-118.739;2004;4;17;2004-04-17T00:00:00;2004-04-22T00:00:00;568.9;H;Surface;;;fueltype: O1a
NFDB_point.3499;POINT (-1305411.522173961 1326829.0114880474);AB-2004-HWF006;AB;;HWF006;;58.852267;-118.780761;2004;4;17;2004-04-17T00:00:00;2004-04-18T00:00:00;306.5;H;Surface;;;fueltype: O1a
NFDB_point.9984;POINT (-1620906.868706268 2374037.922145188);YT-2003-2003OC012;YT;;2003OC012;;66.032778;-134.308056;2003;11;1;2003-11-01T00:00:00;;377;N;;;;
NFDB_point.3594;POINT (-1344931.8630840394 198560.1917763278);AB-2003-CWF144;AB;;CWF144;;49;-113.6464;2003;10;19;2003-10-19T00:00:00;2004-06-17T00:00:00;1707.5;H;Crown;;;fueltype: C3
NFDB_point.4164;POINT (-562803.4001865811 185011.24917010777);SK-2003-WOLSELEY;SK;;WOLSELEY;WOLSELEY;50.3495;-102.968;2003;10;13;2003-10-13T00:00:00;2003-10-15T00:00:00;259;H;Wildfire;;;
NFDB_point.9554;POINT (2718114.193195858 972389.5118983542);NL-2003-182;NL;;2003-182;;49.7;-54.55;2003;9;18;2003-09-18T00:00:00;;200;H;;;;
NFDB_point.2005;POINT (-1522482.758754395 401795.1322572641);BC-2003-2003-N70923;BC;;2003-N70923;;50.2388;-116.8685;2003;9;7;2003-09-07T00:00:00;;505;N;Fire;;;
NFDB_point.4165;POINT (-784404.9783316501 206261.99177270196);SK-2003-OLD WIVES;SK;;OLD WIVES;OLD WIVES;50.2403;-106.103;2003;9;7;2003-09-07T00:00:00;2003-09-09T00:00:00;1150;N;Wildfire;;;
NFDB_point.2003;POINT (-1555188.9792439488 468917.1345511698);BC-2003-2003-N50884;BC;;2003-N50884;;50.7075;-117.6295;2003;9;6;2003-09-06T00:00:00;;400;N;Fire;;;
NFDB_point.3592;POINT (-1375771.1542721186 305264.7939856574);AB-2003-CWF136;AB;;CWF136;;49.8361;-114.4881;2003;9;5;2003-09-05T00:00:00;2003-10-30T00:00:00;304;U;Ground;;;fueltype: C3
NFDB_point.5228;POINT (-702001.1148513592 972668.0043379003);SK-2003-CABLE II;SK;;CABLE II;CABLE II;57.252;-106.993;2003;8;31;2003-08-31T00:00:00;2003-09-17T00:00:00;2300;H;Wildfire;;;
NFDB_point.2021;POINT (-1542858.66917909 299671.05688910186);BC-2003-2003-N70820;BC;;2003-N70820;;49.3097;-116.6587;2003;8;27;2003-08-27T00:00:00;;4836;N;Fire;;;
NFDB_point.1947;POINT (-1536709.6577471192 505935.52401677845);BC-2003-2003-N50797;BC;;2003-N50797;;51.0798;-117.5658;2003;8;26;2003-08-26T00:00:00;;200;N;Fire;;;
NFDB_point.4584;POINT (-1014680.7452257032 143031.40022821166);SK-2003-ARENA;SK;;ARENA;ARENA;49.2737;-109.076;2003;8;25;2003-08-25T00:00:00;2003-08-31T00:00:00;1600;H;Wildfire;;;
NFDB_point.1888;POINT (-1738287.763051446 370451.89309183415);BC-2003-2003-K50661;BC;;2003-K50661;;49.2807;-119.5193;2003;8;22;2003-08-22T00:00:00;;3300;H;Fire;;;
NFDB_point.4554;POINT (-629232.1907759454 570815.3397560297);SK-2003-FRIDAY;SK;;FRIDAY;FRIDAY;53.7367;-104.725;2003;8;22;2003-08-22T00:00:00;2003-09-30T00:00:00;1116;N;Wildfire;;;
NFDB_point.1994;POINT (-1412848.3064087646 318301.4952121377);BC-2003-2003-N10748;BC;;2003-N10748;;49.8458;-115.036;2003;8;19;2003-08-19T00:00:00;;1500;N;Fire;;;
NFDB_point.14385;POINT (15232.91768151211 94629.49602544308);ON-2003-KEN110;ON;;KEN110;;49.852;-94.7875;2003;8;17;2003-08-17T00:00:00;2003-09-17T00:00:00;471;U;IFR;SUP;;
NFDB_point.14680;POINT (90529.03199059788 507169.736547729);ON-2003-RED93;ON;;RED93;;53.5867;-93.6117;2003;8;17;2003-08-17T00:00:00;2003-09-30T00:00:00;900;N;IFR;MON;;
NFDB_point.1885;POINT (-1731597.942033749 419109.1835336499);BC-2003-2003-K50628;BC;;2003-K50628;;49.7093;-119.6875;2003;8;16;2003-08-16T00:00:00;;25912;N;Fire;;;
NFDB_point.4168;POINT (-618485.3539073938 83519.5699045062);SK-2003-POWERLINE03;SK;;POWERLINE03;POWERLINE03;49.3767;-103.555;2003;8;16;2003-08-16T00:00:00;2003-08-19T00:00:00;530;H;Wildfire;;;
NFDB_point.13386;POINT (496804.62330233306 421797.3360904241);ON-2003-NIP92;ON;;NIP92;;52.5531;-87.5678;2003;8;16;2003-08-16T00:00:00;2003-09-22T00:00:00;315;N;IFR;MON;;
NFDB_point.13846;POINT (103884.28816790086 521371.17707111593);ON-2003-RED91;ON;;RED91;;53.7134;-93.4015;2003;8;16;2003-08-16T00:00:00;2003-09-30T00:00:00;650;N;IFR;MON;;
NFDB_point.1867;POINT (-1689240.1366819073 539391.479827451);BC-2003-2003-K20627;BC;;2003-K20627;;50.8598;-119.7778;2003;8;15;2003-08-15T00:00:00;;11395;N;Fire;;;
NFDB_point.1869;POINT (-1801237.3147967886 555178.8729425832);BC-2003-2003-K20624;BC;;2003-K20624;;50.595;-121.335;2003;8;15;2003-08-15T00:00:00;;7636;H;Fire;;;
NFDB_point.8746;POINT (1217590.037803883 508693.13567978144);QC-2003-619;QC;;2003-619;;52.01529;-76.82895;2003;8;15;2003-08-15T00:00:00;2003-09-04T00:00:00;2738;N;;;Nordique;
NFDB_point.8747;POINT (1141690.1719729227 492591.07534280466);QC-2003-620;QC;;2003-620;;52.06295;-77.96928;2003;8;15;2003-08-15T00:00:00;2003-09-04T00:00:00;2573;N;;;Nordique;
NFDB_point.8849;POINT (1143546.442114411 760143.5079004155);QC-2003-626;QC;;2003-626;;54.40438;-76.83179;2003;8;15;2003-08-15T00:00:00;2003-09-04T00:00:00;705;N;;;Nordique;
NFDB_point.8860;POINT (1380981.4343170556 703406.0467940308);QC-2003-625;QC;;2003-625;;53.24761;-73.61106;2003;8;15;2003-08-15T00:00:00;2003-09-03T00:00:00;603;N;;;Nordique;
NFDB_point.8879;POINT (1291169.2512878424 697831.2534915544);QC-2003-623;QC;;2003-623;;53.46163;-74.93505;2003;8;15;2003-08-15T00:00:00;2003-09-03T00:00:00;522;N;;;Nordique;
NFDB_point.8903;POINT (1316036.32969617 608589.7726269956);QC-2003-631;QC;;2003-631;;52.61841;-74.99556;2003;8;15;2003-08-15T00:00:00;2003-09-03T00:00:00;504;N;;;Nordique;
NFDB_point.13114;POINT (-985713.5628471998 1264467.6062658825);PC-WB-2003-WB-17;PC;PC-WB;2003-WB-17;Berry Creek;59.2594;-113;2003;8;15;2003-08-15T00:00:00;;1100;N;;;EXT;
NFDB_point.13646;POINT (692836.5813680707 628803.7177401134);ON-2003-COC19;ON;;COC19;;54.1659;-84.1585;2003;8;15;2003-08-15T00:00:00;2003-10-14T00:00:00;400;N;OFR;MON;;
NFDB_point.1858;POINT (-1587028.1002355546 649856.1792666866);BC-2003-2003-K10612;BC;;2003-K10612;;52.1357;-119.001;2003;8;14;2003-08-14T00:00:00;;252;N;Fire;;;
NFDB_point.1999;POINT (-1415405.9526963248 238639.85328390542);BC-2003-2003-N10689;BC;;2003-N10689;;49.1559;-114.7308;2003;8;14;2003-08-14T00:00:00;;5300;N;Fire;;;
NFDB_point.3717;POINT (-524359.8861109886 575662.5798983793);SK-2003-WEASEL2;SK;;WEASEL2;WEASEL2;53.9145;-103.133;2003;8;14;2003-08-14T00:00:00;2003-10-24T00:00:00;8693;N;Wildfire;;;
NFDB_point.3743;POINT (-492340.8836502581 480116.3594092252);SK-2003-LEAF;SK;;LEAF;LEAF;53.0852;-102.468;2003;8;14;2003-08-14T00:00:00;2003-10-24T00:00:00;10291;N;Wildfire;;;
NFDB_point.8745;POINT (1155505.8362640738 380038.04733003303);QC-2003-604;QC;;2003-604;;51.04497;-78.20566;2003;8;13;2003-08-13T00:00:00;2003-09-05T00:00:00;611;N;;;Nordique;
NFDB_point.13287;POINT (-1530502.9665706153 534458.4299514173);PC-GL-2003-GL-9;PC;PC-GL;2003-GL-9;Ursus Creek;51.3417;-117.625;2003;8;13;2003-08-13T00:00:00;;500;N;;;EXT;
NFDB_point.1863;POINT (-1610366.781571815 559152.89080744);BC-2003-2003-K30592;BC;;2003-K30592;;51.2923;-118.8316;2003;8;12;2003-08-12T00:00:00;;822;N;Fire;;;
NFDB_point.1979;POINT (-1531157.6495642054 631693.8472450469);BC-2003-2003-N40719;BC;;2003-N40719;;52.1657;-118.1345;2003;8;12;2003-08-12T00:00:00;;356;N;Fire;;;
NFDB_point.1857;POINT (-1598859.8652893575 487025.0693516261);BC-2003-2003-K40566;BC;;2003-K40566;;50.7212;-118.3028;2003;8;11;2003-08-11T00:00:00;;966;N;Fire;;;
NFDB_point.1862;POINT (-1623591.538344338 527088.953448928);BC-2003-2003-K30551;BC;;2003-K30551;;50.9781;-118.8398;2003;8;11;2003-08-11T00:00:00;;234.2;N;Fire;;;
NFDB_point.1864;POINT (-1627020.6979467873 525613.9812001786);BC-2003-2003-K30607;BC;;2003-K30607;;50.9543;-118.8778;2003;8;11;2003-08-11T00:00:00;;318;N;Fire;;;
NFDB_point.1945;POINT (-1577392.4914676277 612270.8274760847);BC-2003-2003-N40770;BC;;2003-N40770;;51.85;-118.6667;2003;8;11;2003-08-11T00:00:00;;1195;N;Fire;;;
NFDB_point.1988;POINT (-1825667.2996081174 722576.6004515779);BC-2003-2003-C20426;BC;;2003-C20426;;51.8863;-122.6515;2003;8;11;2003-08-11T00:00:00;;323;N;Fire;;;
NFDB_point.8777;POINT (1284432.360263317 477685.3690435095);QC-2003-601;QC;;2003-601;;51.57105;-76.02256;2003;8;11;2003-08-11T00:00:00;2003-09-04T00:00:00;460;N;;;Nordique;
NFDB_point.14258;POINT (279288.4242149924 548833.5935293902);ON-2003-SLK94;ON;;SLK94;;53.8894;-90.6795;2003;8;11;2003-08-11T00:00:00;2003-08-30T00:00:00;300;N;IFR;MON;;
NFDB_point.1882;POINT (-1842024.734950862 518895.4392746566);BC-2003-2003-K70611;BC;;2003-K70611;;50.1461;-121.6546;2003;8;10;2003-08-10T00:00:00;;561;N;Fire;;;
NFDB_point.1943;POINT (-1544037.325603069 585131.5888902657);BC-2003-2003-N40717;BC;;2003-N40717;;51.7288;-118.0683;2003;8;10;2003-08-10T00:00:00;;225;N;Fire;;;
NFDB_point.1944;POINT (-1588409.0535638796 574259.7938525542);BC-2003-2003-N40741;BC;;2003-N40741;;51.4923;-118.615;2003;8;10;2003-08-10T00:00:00;;1073;N;Fire;;;
NFDB_point.1978;POINT (-1485942.832022445 558041.4095825795);BC-2003-2003-N40640;BC;;2003-N40640;;51.6818;-117.1351;2003;8;10;2003-08-10T00:00:00;;497;N;Fire;;;
