province,fire_id,latitude,longitude,year,size_ha,cause,size
Northwest Territories,2015WB20,60.1793,-113.6485,2015,14554.3,Natural,Very small
Alberta,2015WB22,59.5146,-113.7297,2015,3297.0,Natural,Very small
Northwest Territories,2015WB21,60.2833,-113.9167,2015,559.2,Natural,Very small
Ontario,NIP24,52.1924,-88.2266,2015,529.0,Natural,Very small
Ontario,NIP38,52.2889,-88.0988,2015,203.0,Natural,Very small
British Columbia,2015-G90263,59.8536,-121.3409,2015,13498.6,Natural,Very small
British Columbia,2015-G90258,59.6903,-120.8206,2015,2204.6,Natural,Very small
British Columbia,2015-G90267,59.6351,-120.0221,2015,6254.2,Natural,Very small
Alberta,MWF052,59.6531,-110.343233,2015,24458.0,Natural,Small
Alberta,HWF200,59.826867,-117.74615,2015,8948.7,Natural,Very small
Alberta,HWF201,59.927883,-118.046067,2015,1113.9,Natural,Very small
Alberta,HWF202,59.981017,-118.158967,2015,218.0,Natural,Very small
Alberta,HWF205,59.7917,-118.5111,2015,3736.6,Natural,Very small
Alberta,HWF196,58.792833,-118.159333,2015,793.0,Natural,Very small
Alberta,HWF204,59.1426,-115.1524,2015,10175.7,Natural,Very small
Alberta,MWF078,57.8403,-112.5289,2015,9000.0,Natural,Very small
Alberta,LWF161,55.476183,-112.027267,2015,11363.9,Natural,Very small
Yukon,2015OC012,66.083333,-134.183333,2015,400.0,Natural,Very small
Yukon,2015OC010,67.011833,-140.32325,2015,350.0,Natural,Very small
Yukon,2015OC011,66.854017,-140.375233,2015,5000.0,Natural,Very small
Yukon,2015WL014,60.589133,-125.760217,2015,7312.0,Natural,Very small
Northwest Territories,SS034-15,60.032833,-107.701666,2015,400.0,Natural,Very small
Northwest Territories,SS029-15,61.483166,-119.171,2015,49818.94,Natural,Small
Northwest Territories,SS030-15,61.258,-118.311333,2015,10035.0,Natural,Very small
Northwest Territories,SS035-15,60.09,-117.36,2015,7037.04,Natural,Very small
Alberta,2015WB19,59.2672,-111.658,2015,14584.7,Natural,Very small
Ontario,RED25,50.8764,-94.7504,2015,2189.0,Natural,Very small
British Columbia,2015-G90243,59.3553,-121.0831,2015,207.0,Natural,Very small
British Columbia,2015-G90255,59.6322,-126.6923,2015,366.4,Natural,Very small
British Columbia,2015-G90245,59.6284,-121.4204,2015,4175.6,Natural,Very small
British Columbia,2015-G90261,59.7734,-121.0046,2015,1280.4,Natural,Very small
British Columbia,2015-G80252,57.9047,-120.153,2015,20000.0,Natural,Very small
Alberta,HWF182,59.642667,-118.8409,2015,1914.49,Natural,Very small
Saskatchewan,15LF-ADAMS,54.152917,-103.533333,2015,819.469478,Natural,Very small
Saskatchewan,15LX-FORCIER,56.08795,-107.627883,2015,178818.1976,Natural,Medium
Saskatchewan,15BN-TOM,56.384333,-108.353333,2015,1969.441583,Natural,Very small
Yukon,2015DA032,63.241283,-139.388583,2015,1562.0,Natural,Very small
Yukon,2015MA034,63.164433,-136.0858,2015,2900.0,Natural,Very small
Yukon,2015MA035,63.026333,-135.859833,2015,361.0,Natural,Very small
Northwest Territories,VQ010-15,64.790666,-122.028166,2015,522.8,Natural,Very small
Northwest Territories,SS028-15,60.786666,-114.426166,2015,10990.6,Natural,Very small
Northwest Territories,SS027-15,60.603333,-114.372833,2015,1864.7,Natural,Very small
Saskatchewan,15LX-PIPE,57.8678,-106.8269,2015,8956.090751,Natural,Very small
Yukon,2015DA031,63.240517,-138.86185,2015,712.0,Natural,Very small
Yukon,2015CA012,62.73,-137.637167,2015,2837.0,Natural,Very small
Northwest Territories,SS033-15,60.021,-107.686666,2015,4777.2,Natural,Very small
Ontario,COC13,50.6353,-79.9005,2015,1120.0,Natural,Very small
British Columbia,2015-G60353,58.2017,-125.7766,2015,1626.5,Natural,Very small
Yukon,2015CA011,62.564,-134.998333,2015,1200.0,Natural,Very small
Yukon,2015CA010,62.04,-134.538333,2015,2000.0,Natural,Very small
Northwest Territories,2015WB17,60.1111,-115.1811,2015,1138.7,Natural,Very small
Manitoba,NW031,53.491944,-101.705,2015,1200.0,Natural,Very small
Alberta,2015WB16,59.0928,-111.5662,2015,1501.3,Natural,Very small
Ontario,COC10,52.8085,-85.3509,2015,500.0,Natural,Very small
Saskatchewan,15SR-ROAD2,58.797867,-104.91985,2015,798.514967,Natural,Very small
Saskatchewan,15LX-FOX,55.637683,-107.642833,2015,1821.520021,Natural,Very small
Ontario,NIP23,53.2052,-88.2599,2015,4067.0,Natural,Very small
Yukon,2015BC004,62.886883,-140.308,2015,3000.0,Natural,Very small
Yukon,2015DA022,63.21465,-140.1188,2015,2848.0,Natural,Very small
Ontario,RED16,52.7036,-93.8517,2015,2629.0,Natural,Very small
British Columbia,2015-R10112,53.5821,-126.7233,2015,437.0,Natural,Very small
Quebec,2015-254,52.1667,-78.3978,2015,1045.0,Human,Very small
Alberta,2015WB14,58.9772,-112.1165,2015,26962.8,Natural,Small
Northwest Territories,SS017-15,60.139666,-108.3245,2015,28803.16,Natural,Small
Northwest Territories,SS019-15,61.215166,-105.3895,2015,441.88,Natural,Very small
Northwest Territories,SS016-15,60.863666,-110.711833,2015,21185.74,Natural,Very small
Ontario,RED17,52.5213,-94.1488,2015,410.0,Natural,Very small
British Columbia,2015-K70122,50.1638,-121.5848,2015,2174.0,Human,Very small
Saskatchewan,15LX-WOLF,57.871217,-106.847783,2015,3065.8,Natural,Very small
Northwest Territories,ZF010-15,62.35,-117.433333,2015,61658.7,Natural,Small
Manitoba,NE062,56.431667,-101.743333,2015,4223.0,Natural,Very small
Northwest Territories,EV002-15,68.256333,-135.456333,2015,2801.0,Natural,Very small
Alberta,EWF054,53.485417,-119.225817,2015,12052.3,Natural,Very small
Saskatchewan,15LF-BAIRD,54.037033,-103.950883,2015,3333.388927,Natural,Very small
Manitoba,NE061,56.366667,-93.336389,2015,662.6,Natural,Very small
Manitoba,NE060,56.536944,-97.934167,2015,584.6,Natural,Very small
Ontario,NIP17,53.5056,-87.8276,2015,15827.0,Natural,Very small
Saskatchewan,15BN-BRADY,56.758783,-109.571683,2015,127377.4455,Natural,Medium
Saskatchewan,15BN-JAKE,56.765533,-109.737283,2015,853.1,Natural,Very small
Saskatchewan,15LA-GREG,57.04255,-103.8854,2015,891.808073,Natural,Very small
Saskatchewan,15SR-BORDER,59.98445,-107.63535,2015,2752.45734,Natural,Very small
Saskatchewan,15LA-BOB,55.473333,-105.193333,2015,24545.0,Natural,Small
Saskatchewan,15LA-SUCKER,55.3128,-105.359067,2015,2214.58631,Natural,Very small
Saskatchewan,15LA-BRIAN,55.839483,-104.884483,2015,29440.20375,Natural,Small
Northwest Territories,SS015-15,60.507,-111.846833,2015,16954.7,Natural,Very small
Alberta,2015WB11,59.2491,-113.9967,2015,11336.4,Natural,Very small
Ontario,NIP19,53.4354,-88.59,2015,200.0,Natural,Very small
Alberta,HWF157,58.241483,-114.629283,2015,6129.0,Natural,Very small
Saskatchewan,15LA-BESNARD,55.272583,-105.826017,2015,2072.0,Natural,Very small
Saskatchewan,15LA-EGG,55.136517,-105.74405,2015,138847.6901,Natural,Medium
Saskatchewan,15LA-CARLSON,57.9112,-104.73515,2015,7274.250447,Natural,Very small
Saskatchewan,15SR-HENDAY,58.4255,-104.1204,2015,3941.673276,Natural,Very small
Saskatchewan,15LA-BEAR,55.6459,-105.557833,2015,7104.261053,Natural,Very small
Saskatchewan,15LA-CLARK,55.422833,-105.637333,2015,24422.0,Natural,Small
Alberta,2015WB9,59.5379,-113.7891,2015,17496.2,Natural,Very small
Northwest Territories,2015WB7,60.0575,-112.7821,2015,4495.6,Natural,Very small
Ontario,COC6,53.815,-84.2118,2015,2500.0,Natural,Very small
Alberta,HWF151,59.271083,-114.25625,2015,8782.5,Natural,Very small
Yukon,2015MA025,64.033333,-132.383333,2015,600.0,Natural,Very small
Yukon,2015MA023,63.746883,-133.372017,2015,675.0,Natural,Very small
Yukon,2015MA024,63.220533,-133.070617,2015,450.0,Natural,Very small
Yukon,2015BC003,62.248467,-139.07825,2015,7674.0,Natural,Very small
Yukon,2015RR009,63.3754,-131.65455,2015,550.0,Natural,Very small
Northwest Territories,2015NA4,61.6933,-127.4938,2015,670.0,Natural,Very small
Northwest Territories,2015NA5,61.4207,-125.2389,2015,356.0,Natural,Very small
Northwest Territories,2015NA6,60.8562,-125.4411,2015,2882.0,Natural,Very small
British Columbia,2015-G90211,58.9878,-124.9953,2015,223.7,Human,Very small
Yukon,2015RR006,62.98575,-133.538683,2015,790.0,Natural,Very small
Northwest Territories,VQ008-15,63.550833,-125.733666,2015,2736.3,Natural,Very small
Northwest Territories,FS029-15,62.518,-121.671166,2015,2482.1,Natural,Very small
Northwest Territories,2015NC1,62.538,-128.855,2015,200.0,Natural,Very small
Northwest Territories,2015NA2,61.5119,-123.9371,2015,12210.0,Natural,Very small
Northwest Territories,FS028-15,60.256166,-119.685333,2015,14406.1,Natural,Very small
Northwest Territories,SS020-15,61.510666,-116.707666,2015,398.72,Natural,Very small
British Columbia,2015-G90180,59.5177,-127.8654,2015,35327.7,Natural,Small
British Columbia,2015-G90195,59.4319,-121.1673,2015,946.7,Natural,Very small
British Columbia,2015-G80163,57.9607,-121.5093,2015,905.0,Natural,Very small
Saskatchewan,15DB-HERMAN,54.333333,-103.883333,2015,4452.746659,Natural,Very small
Saskatchewan,15BN-RON,56.85,-108.233333,2015,245236.6182,Natural,Large
Yukon,2015RR005,63.286533,-131.2846,2015,1550.0,Natural,Very small
Yukon,2015MA011,63.1275,-136.326667,2015,4646.0,Natural,Very small
Yukon,2015RR002,61.996767,-130.5111,2015,1200.0,Natural,Very small
Northwest Territories,FS026-15,62.0615,-123.889166,2015,2905.0,Natural,Very small
Northwest Territories,FS027-15,60.815833,-124.163333,2015,2031.3,Natural,Very small
Northwest Territories,FS024-15,61.205166,-119.379666,2015,1012.0,Natural,Very small
Ontario,RED7,51.341,-94.2985,2015,1256.0,Natural,Very small
Ontario,RED10,51.6116,-94.2196,2015,650.0,Natural,Very small
British Columbia,2015-G90175,58.96,-124.2968,2015,18070.6,Natural,Very small
British Columbia,2015-G80127,57.6178,-121.1905,2015,545.0,Natural,Very small
Alberta,HWF127,57.54835,-116.1527,2015,3852.1,Natural,Very small
Alberta,PWF052,57.2144,-119.183233,2015,841.4,Natural,Very small
Alberta,MWF025,56.761633,-112.958717,2015,406.1,Natural,Very small
Alberta,HWF132,57.511167,-117.003333,2015,1261.6,Natural,Very small
Alberta,LWF125,55.829167,-111.045833,2015,500.0,Human,Very small
Alberta,LWF126,55.828312,-110.984887,2015,2130.8,Human,Very small
Manitoba,NW005,55.127222,-101.09,2015,402.4,Human,Very small
Manitoba,NW006,54.063889,-100.78,2015,410.0,Human,Very small
Yukon,2015MA010,63.488133,-134.757583,2015,3530.0,Natural,Very small
Yukon,2015RR001,62.433333,-130.716667,2015,600.0,Natural,Very small
Yukon,2015WL010,61.256667,-129.258333,2015,780.0,Natural,Very small
Northwest Territories,SS008-15,60.2035,-118.1565,2015,1179.03,Natural,Very small
Northwest Territories,2015NA3,61.9434,-126.6705,2015,17299.0,Natural,Very small
Northwest Territories,2015NA1,61.2029,-126.3667,2015,39924.0,Natural,Small
Alberta,2015WB4,58.6368,-113.3121,2015,214381.4,Natural,Medium
British Columbia,2015-G90194,59.5636,-125.28,2015,305.8,Natural,Very small
Alberta,EWF039,53.8575,-116.9171,2015,678.0,Human,Very small
Saskatchewan,15LF-RIDGE,53.6387,-105.397933,2015,2631.746523,Natural,Very small
Yukon,2015MA008,64.145417,-134.75425,2015,650.0,Natural,Very small
Yukon,2015BC002,62.846017,-138.622167,2015,342.0,Natural,Very small
Yukon,2015DA011,63.159667,-139.00655,2015,17169.0,Natural,Very small
Yukon,2015MA005,63.294117,-133.770217,2015,2000.0,Natural,Very small
Northwest Territories,FS018-15,62.259333,-122.1215,2015,18705.6,Natural,Very small
Northwest Territories,FS023-15,62.437333,-121.714833,2015,710.7,Natural,Very small
Northwest Territories,FS022-15,62.040166,-120.205,2015,2714.4,Natural,Very small
Northwest Territories,FS019-15,61.7715,-122.659666,2015,1126.5,Natural,Very small
Northwest Territories,FS021-15,60.894166,-122.360166,2015,12660.8,Natural,Very small
Alberta,SWF066,56.13475,-113.819167,2015,208.7,Human,Very small
Yukon,2015DA008,63.7909,-140.196983,2015,748.6,Natural,Very small
Yukon,2015BC001,62.7073,-138.758417,2015,1583.0,Natural,Very small
Northwest Territories,FS012-15,62.853166,-124.848333,2015,680.9,Natural,Very small
Northwest Territories,FS011-15,62.658333,-124.7085,2015,907.7,Natural,Very small
Northwest Territories,FS015-15,60.106833,-120.940833,2015,3482.6,Natural,Very small
Northwest Territories,FS014-15,60.754666,-120.707666,2015,679.0,Natural,Very small
British Columbia,2015-R90047,59.2623,-132.4499,2015,4070.0,Natural,Very small
British Columbia,2015-G90176,59.0781,-120.0253,2015,393.8,Natural,Very small
British Columbia,2015-R90046,58.7898,-133.1703,2015,8743.0,Natural,Very small
Alberta,HWF111,59.069167,-119.945833,2015,3521.3,Natural,Very small
Alberta,LWF122,54.807133,-110.364883,2015,31997.0,Human,Small
Saskatchewan,15LF-TORCH,53.524167,-104.066167,2015,1317.200704,Human,Very small
Yukon,2015WL005,61.463333,-129.997833,2015,1000.0,Natural,Very small
Yukon,2015WL004,60.349317,-125.223333,2015,5881.0,Natural,Very small
Yukon,2015XY006,61.197667,-134.594333,2015,4127.0,Natural,Very small
Northwest Territories,VQ004-15,65.040833,-127.194,2015,3712.7,Natural,Very small
Northwest Territories,VQ006-15,64.26,-126.668166,2015,708.2,Natural,Very small
Northwest Territories,VQ003-15,63.71,-125.58,2015,1140.0,Natural,Very small
Northwest Territories,VQ005-15,63.297,-126.205,2015,3094.3,Natural,Very small
Northwest Territories,ZF002-15,62.373333,-116.143333,2015,51251.61,Natural,Small
British Columbia,2015-V30160,50.3775,-123.5557,2015,12495.0,Natural,Very small
British Columbia,2015-R90045,59.4918,-128.578,2015,15000.0,Natural,Very small
British Columbia,2015-G60214,58.223,-126.869,2015,12845.0,Natural,Very small
Saskatchewan,15DN-DIVIDE,53.721667,-108.713,2015,516.829148,Human,Very small
Manitoba,WE012,52.815833,-100.673611,2015,277.8,Human,Very small
Yukon,2015WL001,60.572333,-129.740917,2015,8300.0,Natural,Very small
Northwest Territories,FS005-15,62.970666,-124.283333,2015,2714.3,Natural,Very small
Northwest Territories,FS004-15,62.418666,-123.735333,2015,9984.0,Natural,Very small
Northwest Territories,FS008-15,63.5,-121.333333,2015,1437.1,Natural,Very small
Northwest Territories,FS006-15,63.558333,-122.25,2015,7002.0,Natural,Very small
Northwest Territories,FS010-15,62.866666,-120.866666,2015,1796.1,Natural,Very small
British Columbia,2015-G90081,58.065,-122.4683,2015,1966.8,Natural,Very small
Saskatchewan,15LA-PINE,55.394541,-106.57223,2015,1046.302551,Human,Very small
Alberta,SWF055,56.2115,-115.314167,2015,255.3,Human,Very small
Saskatchewan,15BN-DAVID,56.26775,-109.8,2015,34680.46811,Human,Small
Yukon,2015DA004,65.84965,-138.144967,2015,5000.0,Natural,Very small
Yukon,2015DA005,65.863033,-138.0799,2015,200.0,Natural,Very small
Northwest Territories,FS002-15,63.237333,-124.185333,2015,7889.0,Natural,Very small
British Columbia,2015-R90039,58.8242,-132.9268,2015,700.0,Natural,Very small
Saskatchewan,15SR-BLIB01,59.163467,-105.5713,2015,651.679611,Human,Very small
Saskatchewan,15WY-LRIR08,53.50105,-105.8725,2015,314.0,Human,Very small
Northwest Territories,2015WB2,60.4777,-114.0821,2015,496.0,Unknown,Very small
British Columbia,2015-G90347,59.3511,-125.6095,2015,343.4,Human,Very small
Alberta,EWF015,53.158733,-115.4012,2015,747.7,Human,Very small
Saskatchewan,15PA-SLIR05,53.398383,-106.04305,2015,246.184473,Human,Very small
British Columbia,2015-G10037,53.6909,-123.4334,2015,25000.0,Human,Small
Manitoba,CE026,51.363056,-97.468333,2015,693.7,Human,Very small
British Columbia,2015-G40064,53.5411,-123.7532,2015,420.0,Natural,Very small
Northwest Territories,SS010-15,60.870333,-112.2665,2015,42088.7,Natural,Small
Northwest Territories,SS004-15,61.35,-116.716,2015,411.44,Natural,Very small
Northwest Territories,SS007-15,61.699333,-117.638,2015,1314.5,Natural,Very small
Saskatchewan,15BN-HENRY,55.885567,-109.114033,2015,757.691707,Human,Very small
Saskatchewan,15HB-VEILLAR,52.9006,-102.56055,2015,379.496375,Human,Very small
Alberta,SWF030,55.390133,-115.82015,2015,209.6,Human,Very small
Manitoba,EA012,50.070278,-96.088056,2015,367.0,Human,Very small
Manitoba,CE008,51.89,-99.8,2015,416.0,Human,Very small
Ontario,KEN5,50.2417,-94.9613,2015,259.5,Human,Very small
Saskatchewan,15PA-PAST01,52.679432,-106.019955,2015,200.0,Human,Very small
British Columbia,2015-C20006,51.8499,-122.4824,2015,355.0,Human,Very small
Ontario,RED1,51.2033,-92.6207,2014,220.0,Unknown,Very small
Alberta,PWF116,55.909183,-116.9768,2014,353.0,Human,Very small
Manitoba,NE125,57.837778,-100.250833,2014,1178.7,Natural,Very small
Northwest Territories,ZF143-14,62.276666,-115.622833,2014,701.9,Natural,Very small
Northwest Territories,SS152-14,61.386333,-119.073166,2014,372.93,Natural,Very small
Saskatchewan,14LX-OTTER,56.7583,-107.296933,2014,276.8,Natural,Very small
Northwest Territories,SS147-14,60.040333,-107.616166,2014,300.0,Natural,Very small
Northwest Territories,SS143-14,60.524333,-113.8975,2014,1893.65,Natural,Very small
Northwest Territories,FS052-14,62.1175,-123.088333,2014,704.8,Natural,Very small
British Columbia,2014-G60456,55.2978,-122.5094,2014,1541.56,Natural,Very small
British Columbia,2014-G70476,55.2183,-122.1644,2014,215.0,Natural,Very small
British Columbia,2014-C50158,52.7283,-124.2766,2014,609.0,Natural,Very small
Saskatchewan,14BN-JAZZ,58.760283,-109.952483,2014,774.3,Natural,Very small
British Columbia,2014-G80439,57.5179,-121.8855,2014,4057.0,Natural,Very small
Northwest Territories,SS140-14,60.379333,-110.914666,2014,684.42,Natural,Very small
British Columbia,2014-G80434,56.5075,-123.0254,2014,827.0,Natural,Very small
Manitoba,NE106,53.327778,-96.496389,2014,308.1,Natural,Very small
British Columbia,2014-R20116,54.3696,-126.4297,2014,3450.0,Natural,Very small
British Columbia,2014-C50145,52.1012,-123.5851,2014,940.0,Human,Very small
Saskatchewan,14SR-STROME,59.484283,-108.0005,2014,430.9,Natural,Very small
Manitoba,NE102,53.429167,-95.895833,2014,362.5,Natural,Very small
Saskatchewan,14LX-STUDER2,56.171733,-107.25335,2014,407.8,Natural,Very small
Saskatchewan,14BN-COOL,57.216383,-108.532867,2014,905.6,Natural,Very small
Northwest Territories,ZF133-14,62.7675,-114.6415,2014,2000.0,Natural,Very small
Saskatchewan,14LA-WEKKA,54.93,-104.2,2014,1092.1,Natural,Very small
Saskatchewan,14LX-BARR,57.2363,-107.171267,2014,12993.0,Natural,Very small
Manitoba,NE135,56.523333,-91.206667,2014,587.4,Natural,Very small
Quebec,2014-254,51.2269,-60.9008,2014,521.2,Natural,Very small
Northwest Territories,SS137-14,60.612166,-112.037833,2014,8845.88,Natural,Very small
British Columbia,2014-N20399,50.1109,-115.0812,2014,232.0,Natural,Very small
Saskatchewan,14LX-GROAT,57.641083,-106.56905,2014,2218.0,Natural,Very small
Saskatchewan,14LA-ISAAC,56.769933,-102.22175,2014,511.4,Natural,Very small
British Columbia,2014-G60369,56.1415,-125.0881,2014,1998.2,Natural,Very small
Saskatchewan,14SR-NOLAN,59.886533,-108.971333,2014,1247.7,Natural,Very small
Saskatchewan,14LA-TAYLOR,57.148933,-104.121983,2014,1253.6,Natural,Very small
Saskatchewan,14LX-PORTER,56.32025,-107.352467,2014,1674.9,Natural,Very small
Northwest Territories,SS134-14,61.671,-112.305666,2014,279.06,Natural,Very small
Northwest Territories,ZF128-14,62.082833,-115.547666,2014,4865.0,Natural,Very small
Northwest Territories,SS130-14,60.902833,-116.481,2014,14335.59,Natural,Very small
British Columbia,2014-G80365,56.3496,-122.8427,2014,210.0,Natural,Very small
Northwest Territories,SS129-14,61.717166,-112.4015,2014,1673.26,Natural,Very small
Northwest Territories,SS128-14,60.055,-108.831833,2014,500.68,Natural,Very small
Northwest Territories,SS127-14,60.355333,-110.761833,2014,316.71,Natural,Very small
Northwest Territories,SS125-14,60.8155,-112.3565,2014,792.48,Natural,Very small
Northwest Territories,SS126-14,60.491666,-110.884333,2014,1466.74,Natural,Very small
Saskatchewan,14LA-SUNDAY,57.047717,-105.264067,2014,1998.9,Natural,Very small
Saskatchewan,14SR-MOORE2,58.135667,-104.219333,2014,648.8,Natural,Very small
Saskatchewan,14LA-TOMPSON,56.9963,-104.092567,2014,2352.3,Natural,Very small
Saskatchewan,14LX-JAVA,56.647633,-106.500583,2014,2171.1,Natural,Very small
Saskatchewan,14SR-DAVY,58.8378,-108.754083,2014,3743.1,Natural,Very small
Manitoba,NE075,57.171667,-100.691667,2014,3676.9,Natural,Very small
Manitoba,NE076,57.176111,-100.503333,2014,6596.3,Natural,Very small
Manitoba,NE077,57.358333,-100.674722,2014,3358.4,Natural,Very small
Northwest Territories,SS121-14,61.391,-112.141833,2014,3472.3,Natural,Very small
Northwest Territories,SS122-14,61.149833,-111.314,2014,1757.56,Natural,Very small
Northwest Territories,SS120-14,60.839333,-112.260833,2014,1439.56,Natural,Very small
British Columbia,2014-G80354,57.3105,-120.4275,2014,7932.0,Natural,Very small
Saskatchewan,14SR-BAR,58.286333,-102.731167,2014,5382.6,Natural,Very small
Saskatchewan,14LA-MIDDLE,57.463767,-104.503633,2014,6832.7,Natural,Very small
Saskatchewan,14BN-JAKE,56.859233,-108.302267,2014,1622.0,Natural,Very small
Northwest Territories,SS117-14,61.312666,-111.597666,2014,1743.79,Natural,Very small
Northwest Territories,ZF126-14,62.437333,-115.865166,2014,19271.4,Natural,Very small
Northwest Territories,ZF129-14,61.868,-115.2545,2014,18571.4,Natural,Very small
Saskatchewan,14LX-MARLENE,56.9625,-106.83595,2014,16502.2,Natural,Very small
Saskatchewan,14BN-WAYNE,57.7912,-108.659367,2014,28062.4,Natural,Small
Northwest Territories,ZF120-14,62.105666,-112.988666,2014,2468.4,Natural,Very small
Northwest Territories,ZF124-14,62.810166,-115.06,2014,3278.7,Natural,Very small
Northwest Territories,ZF121-14,62.055666,-113.127833,2014,4854.2,Natural,Very small
Northwest Territories,SS106-14,60.963833,-103.059166,2014,1974.18,Natural,Very small
Northwest Territories,FS049-14,61.698333,-120.04,2014,27305.1,Natural,Small
Northwest Territories,SS111-14,60.847,-113.6305,2014,1704.75,Natural,Very small
Northwest Territories,SS109-14,60.7295,-112.772,2014,315.08,Natural,Very small
Northwest Territories,SS108-14,60.590666,-112.599,2014,1922.46,Natural,Very small
Northwest Territories,2014NA2,61.525,-125.755,2014,2872.0,Natural,Very small
Northwest Territories,2014WB28,60.37275,-114.30242,2014,61287.7,Natural,Small
Saskatchewan,14LA-SHARPE,56.73285,-103.32785,2014,15006.8,Natural,Very small
Saskatchewan,14LX-SHANE,56.216667,-106.916667,2014,623.3,Natural,Very small
Manitoba,NE124,57.806667,-101.034167,2014,3451.9,Natural,Very small
Manitoba,NE063,56.851389,-101.789722,2014,1000.0,Natural,Very small
Manitoba,NE064,56.858889,-101.755,2014,9071.3,Natural,Very small
Manitoba,NE070,57.318333,-101.785833,2014,4721.8,Natural,Very small
Northwest Territories,FS047-14,60.383333,-122.55,2014,891.7,Natural,Very small
British Columbia,2014-N10277,49.7007,-115.4505,2014,676.0,Natural,Very small
Alberta,MWF051,58.580816,-110.049053,2014,2711.7,Natural,Very small
Saskatchewan,14SR-WATER2,58.42075,-104.670383,2014,794.4,Natural,Very small
Saskatchewan,14LX-STUDER,56.166667,-107.316667,2014,659.7,Natural,Very small
Saskatchewan,14BN-LES,56.522667,-108.176267,2014,3440.0,Natural,Very small
Northwest Territories,SS102-14,61.578833,-106.389333,2014,383.24,Natural,Very small
Northwest Territories,SS104-14,61.864166,-109.853666,2014,4771.09,Natural,Very small
Northwest Territories,SS105-14,61.122166,-108.204,2014,944.0,Natural,Very small
Northwest Territories,SS100-14,60.566,-108.1525,2014,2053.82,Natural,Very small
Northwest Territories,SS103-14,60.909833,-102.9985,2014,2280.69,Natural,Very small
Northwest Territories,SS101-14,60.5025,-107.689666,2014,1356.0,Natural,Very small
Northwest Territories,SS096-14,61.452333,-118.914333,2014,207.82,Natural,Very small
Northwest Territories,SS099-14,60.389833,-115.589,2014,25495.91,Natural,Small
Northwest Territories,FS043-14,60.7945,-121.675833,2014,530.9,Natural,Very small
Northwest Territories,2014WB25,60.38272,-115.51987,2014,85917.7,Natural,Small
British Columbia,2014-G90343,59.504,-120.3898,2014,312.3,Natural,Very small
Saskatchewan,14LX-LOWICK,56.362517,-106.852317,2014,11261.2,Natural,Very small
Saskatchewan,14BN-JAYLEEN,58.4916,-109.58415,2014,268.0,Natural,Very small
Saskatchewan,14BN-CHUCKY,57.1717,-108.25615,2014,7781.6,Natural,Very small
Saskatchewan,14LX-FORCIER,56.138433,-107.593933,2014,542.9,Natural,Very small
Saskatchewan,14BN-RITA,56.647633,-108.077033,2014,8867.5,Natural,Very small
Saskatchewan,14BN-DEAN,58.0465,-109.416567,2014,1353.1,Natural,Very small
Northwest Territories,SS090-14,60.4575,-107.854,2014,12163.29,Natural,Very small
British Columbia,2014-N20200,50.173,-115.6756,2014,1976.0,Natural,Very small
British Columbia,2014-N20227,50.1789,-115.1536,2014,728.0,Natural,Very small
British Columbia,2014-N20235,50.555,-115.6233,2014,240.0,Natural,Very small
British Columbia,2014-N20236,50.175,-115.4206,2014,1222.0,Natural,Very small
Northwest Territories,VQ032-14,65.335166,-124.015,2014,273.0,Natural,Very small
Northwest Territories,ZF111-14,65.283333,-116.196833,2014,4642.9,Natural,Very small
Northwest Territories,ZF116-14,64.938833,-116.852666,2014,427.6,Natural,Very small
Northwest Territories,ZF115-14,64.252166,-116.293333,2014,4327.2,Natural,Very small
Northwest Territories,ZF114-14,63.375166,-115.603333,2014,410.6,Natural,Very small
Northwest Territories,ZF110-14,63.054666,-114.448166,2014,55106.0,Natural,Small
Northwest Territories,ZF112-14,63.374166,-115.154166,2014,4976.0,Natural,Very small
Northwest Territories,ZF108-14,63.274833,-112.786166,2014,13520.7,Natural,Very small
Northwest Territories,ZF109-14,63.9175,-113.0645,2014,3341.8,Natural,Very small
Northwest Territories,ZF107-14,63.482166,-111.8495,2014,418.4,Natural,Very small
Northwest Territories,ZF106-14,63.518333,-111.689,2014,1380.6,Natural,Very small
Northwest Territories,SS086-14,61.6165,-107.857166,2014,4284.77,Natural,Very small
Northwest Territories,ZF117-14,64.196666,-118.126833,2014,4753.7,Natural,Very small
Northwest Territories,ZF105-14,63.905,-118.94,2014,3122.9,Natural,Very small
Northwest Territories,SS085-14,60.177166,-112.634666,2014,1438.48,Natural,Very small
Northwest Territories,FS036-14,63.242333,-121.549833,2014,898.0,Natural,Very small
Northwest Territories,FS032-14,61.739333,-120.260333,2014,1000.0,Natural,Very small
Northwest Territories,SS083-14,61.3215,-119.4255,2014,5000.0,Natural,Very small
Northwest Territories,FS033-14,61.321666,-119.641666,2014,31661.7,Natural,Small
Northwest Territories,SS082-14,61.189833,-119.126833,2014,7176.36,Natural,Very small
Saskatchewan,14SR-FOURTH2,59.29705,-106.429667,2014,8496.4,Natural,Very small
Northwest Territories,VQ030-14,67.021333,-123.391666,2014,1459.8,Natural,Very small
Northwest Territories,ZF104-14,63.15,-113.933333,2014,36368.8,Natural,Small
British Columbia,2014-R90100,59.034,-128.4785,2014,2830.0,Natural,Very small
Northwest Territories,SS079-14,61.396166,-110.267666,2014,1062.54,Natural,Very small
Northwest Territories,VQ031-14,65.5045,-118.925166,2014,1213.7,Natural,Very small
